,player_id,player_name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr,pacr,racr,target_share,air_yards_share,wopr_x,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
377,00-0034301,D.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,11,35.0,0,0.0,0.0,3.0,-2.86897252057679,0,6,11,35.0,0,0.0,0.0,-6.0,46.0,3.0,-2.4034772944287397,1,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,13,0.04573170731707317,-0.0061092019854906456,0.08994276369582993,0.06371019938721724,0.03288672350791717,0.0,0.022727272727272728,0.0196078431372549,0.016443361753958587,0.02630937880633374,0.24695121951219512,0.044192342977333245
378,00-0034301,Darr.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,28,134.0,1,0.0,0.0,11.0,5.323430259379897,0,12,15,81.0,0,0.0,0.0,-16.0,110.0,3.0,1.084716973562855,0,0.0,27.500000000000004,39.5,0.0,0.0,0.0,0.0,0.0,13,0.05699481865284974,-0.003981420039814201,0.062162162162162166,0.08230709194742325,0.023744911804613297,0.0,0.0375,0.03225806451612903,0.011872455902306648,0.018995929443690638,0.18134715025906736,0.0275199060653873
379,00-0034301,Darr.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,28,134.0,1,0.0,0.0,11.0,5.323430259379897,0,12,15,81.0,0,0.0,0.0,-16.0,110.0,3.0,1.084716973562855,0,0.0,27.500000000000004,39.5,0.0,0.0,0.0,0.0,0.0,13,0.04573170731707317,-0.0061092019854906456,0.08994276369582993,0.06371019938721724,0.03288672350791717,0.0,0.022727272727272728,0.0196078431372549,0.016443361753958587,0.02630937880633374,0.24695121951219512,0.044192342977333245
380,00-0034309,C.Beebe,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,30,201.0,2,0.0,0.0,181.0,73.0,12.0,6.1020529641537,0,0.0,32.1,52.1,0.0,0.0,0.0,0.0,0.0,10,0.08522727272727272,0.07020946470131885,0.054599850411368736,0.18400848085196417,0.07158119658119658,0.08695652173913043,0.08391608391608392,0.08433734939759036,0.0792688591601635,0.07465626161278335,0.5710227272727273,0.04991282021804526
381,00-0034317,K.Kirkwood,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,13.0,0,0.0,0.0,32.0,9.0,0.0,-0.960921583503748,0,0.0,1.3,2.3,0.0,0.0,0.0,0.0,0.0,1,0.06896551724137931,0.12307692307692308,0.12,0.20190981432360744,0.06018518518518518,,0.0,0.0,,,0.4482758620689655,0.04004178272980501
382,00-0034319,D.Yelder,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,11,36.0,0,0.0,0.0,57.0,30.0,2.0,-2.5545581913320348,0,0.0,3.6000000000000005,10.6,0.0,0.0,0.0,0.0,0.0,6,0.044,0.02787286063569682,0.03,0.08829828850855746,0.01900739176346357,0.0,0.021052631578947368,0.017857142857142856,0.009503695881731784,0.015205913410770856,0.144,0.015988898274405694
383,00-0034331,J.Samuels,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,28.0,0,0.0,0.0,1.0,-2.667070102780183,0,9,14,46.0,0,0.0,0.0,-3.0,56.0,2.0,-3.0637966219801456,0,0.0,7.4,16.400000000000002,0.0,0.0,0.0,0.0,0.0,8,0.0440251572327044,-0.0013959981386691485,0.05415860735009671,0.06492093733812128,0.024351508734780307,0.0,0.020618556701030927,0.017699115044247787,0.012175754367390153,0.019481206987824247,0.14465408805031446,0.023099892951715592
384,00-0034348,C.Sutton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,66.0,0,0.0,0.0,106.0,7.0,2.0,-4.61644256112127,0,0.0,6.6000000000000005,9.600000000000001,0.0,0.0,0.0,0.0,0.0,1,0.15384615384615385,0.2058252427184466,0.11475409836065574,0.3954294249439881,0.2391304347826087,0.0,0.16666666666666666,0.14285714285714285,0.11956521739130435,0.19130434782608696,1.6923076923076923,0.10904134484325308
385,00-0034349,K.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,52,181.0,2,1.0,1.0,9.0,-9.712102127843536,0,19,26,187.0,1,0.0,0.0,-3.0,183.0,11.0,0.8042737770765411,0,0.0,52.800000000000004,71.8,0.0,0.0,0.0,0.0,0.0,14,0.051181102362204724,-0.0006991377301328362,0.1079646017699115,0.07621234335920082,0.04986666666666666,0.04,0.058823529411764705,0.05660377358490566,0.04493333333333333,0.047893333333333336,0.36811023622047245,0.055478287745325296
386,00-0034351,D.Goedert,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,46,65,524.0,3,0.0,0.0,556.0,206.0,28.0,14.87957317463588,0,0.0,70.4,116.4,0.0,0.0,0.0,0.0,0.0,11,0.15550239234449761,0.15162257976547586,0.1854185418541854,0.3545516523291271,0.20404984423676012,0.2,0.22764227642276422,0.2246376811594203,0.20202492211838008,0.2032398753894081,1.2535885167464116,0.12725205527374497
387,00-0034353,A.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,12.0,0,0.0,0.0,1.0,0.6104293982498348,0,49,76,485.0,2,1.0,1.0,735.0,148.0,23.0,3.2304213458492113,0,0.0,59.7,108.7,0.0,0.0,0.0,0.0,0.0,16,0.1237785016286645,0.15092402464065707,0.08619685497961561,0.3064069721555224,0.12356687898089172,0.07692307692307693,0.10550458715596331,0.10245901639344263,0.10024497795198432,0.11423811856932876,0.7899022801302932,0.07664645325059935
388,00-0034364,J.Akins,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,0,0.0,0.0,1.0,0.7527946922928095,0,37,49,403.0,1,0.0,0.0,369.0,172.0,20.0,16.162207263720944,0,0.0,46.7,83.7,0.0,0.0,0.0,0.0,0.0,13,0.11290322580645161,0.0942769545222279,0.10770194113963683,0.24477640232745973,0.10494791666666667,0.041666666666666664,0.11494252873563218,0.10606060606060606,0.07330729166666666,0.09229166666666667,0.9285714285714286,0.06828750917842866
389,00-0034365,I.Thomas,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,31,145.0,1,1.0,0.0,196.0,78.0,11.0,-5.49942074372666,0,0.0,20.5,40.5,0.0,0.0,0.0,0.0,0.0,13,0.0696629213483146,0.05968331303288672,0.04607206142941524,0.1522410324487813,0.04384638645297853,0.07142857142857142,0.0728476821192053,0.07272727272727272,0.05763747894077498,0.04936282344809711,0.3258426966292135,0.03659263810332677
390,00-0034366,K.Coutee,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,40,400.0,3,3.0,2.0,377.0,148.0,18.0,10.642675092746662,1,0.0,56.0,89.0,0.0,0.0,0.0,0.0,0.0,8,0.14285714285714285,0.14640776699029126,0.1487437185929648,0.33141192787794727,0.15509887553315238,0.1875,0.15,0.15441176470588236,0.1712994377665762,0.1615791004265219,1.4285714285714286,0.1099906075436255
391,00-0034367,N.Hines,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,89,380.0,3,0.0,0.0,24.0,-11.42545584045563,1,63,76,482.0,4,0.0,0.0,52.0,470.0,24.0,8.828977348364695,0,0.0,130.20000000000002,193.2,0.0,0.0,0.0,0.0,0.0,16,0.13768115942028986,0.013127997980308004,0.2089817696754113,0.2170241375146812,0.11514572384137602,0.16666666666666666,0.11940298507462686,0.12444444444444444,0.14090619525402134,0.12544991240643416,0.8731884057971014,0.12823235809483352
392,00-0034370,D.Hamilton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,44,293.0,2,1.0,1.0,591.0,95.0,16.0,-8.62878053306173,0,0.0,39.300000000000004,62.3,0.0,0.0,0.0,0.0,0.0,12,0.10304449648711944,0.14560236511456023,0.075516693163752,0.2710486368223274,0.10134901418194396,0.11764705882352941,0.11594202898550725,0.11612903225806452,0.10949803650273668,0.10460862311026106,0.6861826697892272,0.0641910688894842
393,00-0034378,I.Smith,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,63,268.0,1,0.0,0.0,8.0,-1.9848800259642303,0,17,26,75.0,0,1.0,0.0,1.0,81.0,3.0,-12.011110123157977,0,0.0,40.300000000000004,57.3,0.0,0.0,0.0,0.0,0.0,14,0.046181172291296625,0.00020733982998133942,0.0552901023890785,0.06943763030093002,0.018495684340320593,0.0,0.014018691588785047,0.012605042016806723,0.009247842170160296,0.014796547472256475,0.13321492007104796,0.0429986492570914
394,00-0034383,D.Schultz,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,63,89,615.0,4,1.0,1.0,573.0,279.0,33.0,13.081543445374958,0,0.0,83.5,146.5,0.0,0.0,0.0,0.0,0.0,16,0.13928012519561817,0.12068239258635215,0.1354368932038835,0.305466101862509,0.13633340722677897,0.16,0.14285714285714285,0.14453125,0.1481667036133895,0.14106672578142318,0.9624413145539906,0.09629668581645127
395,00-0034386,J.Watson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,11,94.0,0,0.0,0.0,106.0,19.0,5.0,-12.898699100071099,0,0.0,9.4,16.4,0.0,0.0,0.0,0.0,0.0,3,0.09401709401709402,0.11076280041797283,0.061488673139158574,0.22963588136001928,0.11393939393939394,0.0,0.12195121951219512,0.10204081632653061,0.05696969696969697,0.09115151515151515,0.8034188034188035,0.05160478288231592
396,00-0034391,S.Neal,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,13.0,0,0.0,0.0,10.0,3.0,1.0,3.115367458667606,0,0.0,1.3,2.3,0.0,0.0,0.0,0.0,0.0,1,0.025,0.02518891687657431,0.02112676056338028,0.05765113350125946,0.0377906976744186,0.0,0.05263157894736842,0.043478260869565216,0.0188953488372093,0.030232558139534883,0.325,0.016768737241178184
397,00-0034393,T.Fumagalli,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,15,80.0,1,0.0,0.0,110.0,60.0,6.0,-5.248725491721416,0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,7,0.06550218340611354,0.052132701421800945,0.07874015748031496,0.13995943624661106,0.05082592121982211,0.1111111111111111,0.07792207792207792,0.08139534883720931,0.0809685161654666,0.06288295919807992,0.34934497816593885,0.04136426879253939
398,00-0034395,D.Fountain,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,23.0,0,0.0,0.0,28.0,0.0,2.0,0.5846643310505897,0,0.0,2.3000000000000003,4.300000000000001,0.0,0.0,0.0,0.0,0.0,2,0.05555555555555555,0.07506702412868632,0.0,0.14338695263628237,0.054245283018867926,0.0,0.08695652173913043,0.08,0.027122641509433963,0.043396226415094344,0.42592592592592593,0.030162738496071834
399,00-0034400,J.Wilkins,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,84,308.0,1,0.0,0.0,17.0,-21.65440863345909,1,12,16,105.0,0,0.0,0.0,-13.0,143.0,3.0,-0.8807275724827948,0,0.0,49.300000000000004,61.300000000000004,0.0,0.0,0.0,0.0,0.0,12,0.038461538461538464,-0.004441407584557568,0.08481613285883749,0.05413918162466164,0.03321733628598545,0.0,0.01935483870967742,0.017241379310344827,0.016608668142992725,0.02657386902878836,0.25240384615384615,0.05445790838989375
400,00-0034407,R.McCloud,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,65.0,0,0.0,0.0,1.0,3.0353001162293367,0,20,22,77.0,0,0.0,0.0,-33.0,105.0,3.0,0.09034955239621922,0,0.0,14.200000000000001,34.2,0.0,0.0,0.0,0.0,0.0,11,0.04772234273318872,-0.010036496350364963,0.07473309608540925,0.06355431701949112,0.02726628895184136,0.0,0.022058823529411766,0.018867924528301886,0.01363314447592068,0.02181303116147309,0.16702819956616052,0.03283221012614481
401,00-0034411,R.Gage,2020,REG,1,2,39.0,1,0.0,0.0,0.0,0,0,75.0,2.0,1.0,2.136300238315016,0,0.0,2,9.0,0,0.0,0.0,1.0,-0.1903986821998842,0,72,109,786.0,4,0.0,0.0,927.0,281.0,50.0,31.42884212059912,0,0.0,109.06,181.06,0.0,0.0,0.0,0.0,0.0,16,0.1735668789808917,0.17112793058888684,0.17092457420924576,0.397252662942447,0.17012987012987013,0.14814814814814814,0.205761316872428,0.2,0.15913900913900914,0.16573352573352573,1.2515923566878981,0.11880577427821523
402,00-0034414,B.Scott,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,80,374.0,1,1.0,0.0,16.0,-4.652030335739255,0,25,36,212.0,1,0.0,0.0,95.0,181.0,8.0,-0.47041020962340063,0,0.0,70.60000000000001,95.60000000000001,0.0,0.0,0.0,0.0,0.0,16,0.06020066889632107,0.017860500094002633,0.12034574468085106,0.1045894034196837,0.05686695278969957,0.045454545454545456,0.04519774011299435,0.04522613065326633,0.05116074912212251,0.05458447132266875,0.35451505016722407,0.0709925591480893
403,00-0034418,C.Wilson,2020,REG,2,2,23.0,1,0.0,0.0,0.0,0,0,2.0,21.0,1.0,2.8229402869474143,0,0.0,3,-12.0,0,0.0,0.0,0.0,-5.772642614785582,0,17,28,189.0,2,0.0,0.0,244.0,113.0,10.0,4.126200063619763,0,0.0,34.620000000000005,51.620000000000005,0.0,0.0,0.0,0.0,0.0,10,0.06542056074766354,0.08007876599934362,0.08862745098039215,0.1621938539209702,0.06669019054340156,0.125,0.0684931506849315,0.07407407407407407,0.09584509527170078,0.07835215243472124,0.441588785046729,0.05361111688095881
404,00-0034419,B.Berrios,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,29.0,0,0.0,0.0,1.0,1.3426951186847873,0,37,55,394.0,3,0.0,0.0,416.0,216.0,19.0,4.318439460179523,0,0.0,60.300000000000004,97.3,0.0,0.0,0.0,0.0,0.0,13,0.13513513513513514,0.12652068126520682,0.1722488038277512,0.30391924771486817,0.1577261809447558,0.23076923076923078,0.15447154471544716,0.16176470588235295,0.1942477058569933,0.1723347909096508,0.9680589680589681,0.11100716469675535
405,00-0034420,J.Thomas,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,3.0,1,0.0,0.0,15.0,0.0,1.0,0.8720675181830302,0,0.0,6.3,7.3,0.0,0.0,0.0,0.0,0.0,2,0.028169014084507043,0.033185840707964605,0.0,0.06880219369313224,0.006024096385542169,0.25,0.037037037037037035,0.06451612903225806,0.1280120481927711,0.05481927710843374,0.04225352112676056,0.03941259043299859
406,00-0034426,J.Wims,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,2.0,0,0.0,0.0,0.0,-0.33840685756877065,0,6,12,48.0,1,0.0,0.0,177.0,4.0,4.0,-1.2713893152433355,0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,9,0.03680981595092025,0.06606942889137737,0.003838771593090211,0.10807026703948228,0.021154693697664168,0.0625,0.034782608695652174,0.03816793893129771,0.04182734684883208,0.029423754958131335,0.147239263803681,0.020331037122081896
407,00-0034432,B.Scarbrough,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,6,31.0,0,0.0,0.0,1.0,0.08056931040482596,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03330468414267297
408,00-0034438,L.Woodside,2020,REG,1,3,7.0,0,0.0,0.0,0.0,0,0,17.0,0.0,1.0,1.5348045515129343,0,0.0,7,10.0,0,0.0,0.0,1.0,-3.5547642141464166,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.28,1.28,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025691461603307773
409,00-0034439,R.Izzo,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,20,199.0,0,1.0,1.0,205.0,68.0,6.0,-6.534839713509427,0,0.0,17.900000000000002,30.900000000000002,0.0,0.0,0.0,0.0,0.0,10,0.07017543859649122,0.10968432316746923,0.064030131826742,0.19301061642871223,0.09604247104247104,0.0,0.05454545454545454,0.05084745762711865,0.04802123552123552,0.07683397683397684,0.6982456140350877,0.039651986449029876
410,00-0034440,J.Jackson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,59,270.0,0,0.0,0.0,15.0,-2.6091975592426024,0,19,24,173.0,0,0.0,0.0,-42.0,216.0,7.0,4.030135848617647,1,0.0,46.300000000000004,65.3,0.0,0.0,0.0,0.0,0.0,8,0.08421052631578947,-0.018396846254927726,0.192,0.11159831246974203,0.07903152124257652,0.0,0.0673076923076923,0.056910569105691054,0.03951576062128826,0.06322521699406122,0.6070175438596491,0.08051192266909969
411,00-0034445,N.Gates,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-2.573928223864641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03125,0.026845637583892617,0.0,0.0683515100671141,0.0,,0.0,0.0,,,0.0,0.0
412,00-0034449,B.Howell,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,64.0,0,0.0,0.0,2.0,-0.5252298233099282,0,1,2,3.0,0,0.0,0.0,19.0,7.0,0.0,-0.4685888678650372,0,0.0,6.7,7.7,0.0,0.0,0.0,0.0,0.0,2,0.028169014084507043,0.03725490196078431,0.026717557251908396,0.07205744269538801,0.005067567567567568,0.0,0.0,0.0,0.002533783783783784,0.004054054054054054,0.04225352112676056,0.04278253139237693
413,00-0034457,J.Adams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,29,157.0,2,0.0,0.0,10.0,0.29342793484102003,0,6,8,29.0,0,0.0,0.0,1.0,24.0,2.0,1.7398790913284756,0,0.0,30.6,36.6,0.0,0.0,0.0,0.0,0.0,6,0.04519774011299435,0.0007117437722419929,0.0379746835443038,0.06836600518728513,0.02468085106382979,0.0,0.03508771929824561,0.03225806451612903,0.012340425531914894,0.01974468085106383,0.1638418079096045,0.09279918864097364
414,00-0034487,T.Sherfield,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,50.0,0,0.0,0.0,82.0,27.0,2.0,-7.4889869700418785,0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,2,0.109375,0.1493624772313297,0.09121621621621621,0.28355248178506376,0.08741258741258741,0.0,0.07407407407407407,0.06896551724137931,0.043706293706293704,0.06993006993006994,0.78125,0.05631264782070053
415,00-0034490,E.Turner,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,26.0,0,0.0,0.0,14.0,12.0,1.0,4.014011434279382,0,0.0,2.6,3.6,0.0,0.0,0.0,0.0,0.0,1,0.02702702702702703,0.038461538461538464,0.06779661016949153,0.07130977130977131,0.06018518518518518,0.0,0.05263157894736842,0.045454545454545456,0.03009259259259259,0.04814814814814815,0.7027027027027027,0.0279546513433763
416,00-0034510,R.Foster,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,37.0,0,0.0,0.0,84.0,32.0,2.0,1.6460745032818522,0,0.0,3.7,5.7,0.0,0.0,0.0,0.0,0.0,3,0.04477611940298507,0.07962085308056872,0.08648648648648649,0.1308608615689326,0.053314121037463975,0.0,0.06060606060606061,0.05714285714285714,0.026657060518731988,0.04265129682997118,0.27611940298507465,0.02600839569264464
417,00-0034521,A.Lazard,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,17.0,0,0.0,0.0,1.0,0.39512610307428986,0,33,46,451.0,3,0.0,0.0,458.0,195.0,23.0,38.19180161351687,0,0.0,64.8,97.80000000000001,0.0,0.0,0.0,0.0,0.0,10,0.14465408805031446,0.1800314465408805,0.14617691154422788,0.36100628930817613,0.17292944785276074,0.0967741935483871,0.17164179104477612,0.15757575757575756,0.13485182070057392,0.157698396991886,1.4182389937106918,0.08646297475068958
418,00-0034577,K.Allen,2020,REG,60,87,610.0,4,1.0,7.0,44.0,1,1,523.0,324.0,30.0,7.687599191286817,0,0.6557007471495754,7,26.0,1,0.0,0.0,3.0,1.2190622733323835,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13976023355487918
419,00-0034578,R.Bonnafon,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,12,69.0,0,0.0,0.0,4.0,1.615789234812837,0,2,2,18.0,1,0.0,0.0,-2.0,20.0,2.0,2.771653729316313,0,0.0,14.700000000000001,16.700000000000003,0.0,0.0,0.0,0.0,0.0,2,0.03076923076923077,-0.00546448087431694,0.06472491909385113,0.04178226145439261,0.03522504892367906,0.3333333333333333,0.07407407407407407,0.1,0.1842791911285062,0.09484670580560992,0.27692307692307694,0.09054435046627632
420,00-0034597,R.Nall,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0,0.0,0.0,0.0,-1.313263985910453,0,8,9,67.0,1,0.0,0.0,20.0,47.0,5.0,5.749260328710079,0,0.0,12.700000000000001,20.7,0.0,0.0,0.0,0.0,0.0,6,0.038461538461538464,0.011049723756906077,0.08392857142857142,0.06653208669783256,0.0469187675070028,0.09090909090909091,0.05813953488372093,0.061855670103092786,0.06891392920804686,0.055716832187420434,0.2863247863247863,0.03953248539016844
421,00-0034613,T.Hudson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,41.0,0,0.0,0.0,108.0,12.0,3.0,0.011744373529030128,0,0.0,4.1,7.1,0.0,0.0,0.0,0.0,0.0,4,0.041666666666666664,0.06695598264104154,0.024489795918367346,0.11606478611283323,0.029454022988505746,0.0,0.0410958904109589,0.03488372093023256,0.014727011494252873,0.023563218390804597,0.24404761904761904,0.014367234610870533
422,00-0034631,V.Smith,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,13.0,0,0.0,0.0,39.0,1.0,1.0,-0.7697453142609447,0,0.0,1.3,2.3,0.0,0.0,0.0,0.0,0.0,2,0.046875,0.08986175115207373,0.004329004329004329,0.142201900921659,0.03258145363408521,0.0,0.045454545454545456,0.043478260869565216,0.016290726817042606,0.02606516290726817,0.203125,0.01807323589501807
423,00-0034646,B.Powell,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,7.0,0,0.0,0.0,0.0,-0.5830560429021716,0,12,18,69.0,2,1.0,1.0,83.0,34.0,5.0,-4.47528072743726,0,0.0,17.6,29.6,0.0,0.0,0.0,0.0,0.0,10,0.046875,0.02446933962264151,0.03632478632478633,0.08988797169811322,0.025602968460111317,0.13333333333333333,0.035211267605633804,0.044585987261146494,0.07946815089672232,0.04714904143475572,0.1796875,0.03365548607163161
424,00-0034652,C.Batson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4,20.0,0,1.0,0.0,2.0,-0.4278178185923025,0,12,13,100.0,1,0.0,0.0,80.0,43.0,7.0,10.975554894386601,0,0.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,9,0.04905660377358491,0.03619909502262444,0.04483837330552659,0.10254418167847693,0.045871559633027525,0.045454545454545456,0.05982905982905983,0.05755395683453238,0.04566305254378649,0.045788156797331114,0.37735849056603776,0.0328875246656435
425,00-0034653,D.Burnett,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,19.0,0,0.0,0.0,15.0,4.0,1.0,-0.3903473241953179,0,0.0,1.9000000000000001,4.9,0.0,0.0,0.0,0.0,0.0,1,0.0851063829787234,0.042492917847025496,0.038461538461538464,0.1616539087457055,0.08444444444444445,0.0,0.09090909090909091,0.08333333333333333,0.042222222222222223,0.06755555555555556,0.40425531914893614,0.054626532887402456
